"k" "absresidrel" "runtimeb" "runtimea"
"1" 3 0.00107983955953954 5.613292487 0.025329125
"2" 3 0.00115002146586383 5.60283726 0.02458383
"3" 3 0.00110878291577117 5.62884447 0.023038859
"4" 3 0.00108698947020864 5.573184628 0.023972816
"5" 3 0.00102600369376602 5.580848374 0.023711771
"6" 3 0.00114352425357727 5.518066606 0.021721112
"7" 3 0.0010617401053633 5.56531433 0.024842808
"8" 3 0.00115323677226345 5.58922459 0.024071105
"9" 3 0.00101803796026555 5.601770803 0.022380851
"10" 3 0.001130372393062 5.603992008 0.024166262
"11" 3 0.00101434798012336 5.627603323 0.024415098
"12" 3 0.00114366983696587 5.86429123 0.02342902
"13" 3 0.00111004692912185 5.567258932 0.020746755
"14" 3 0.00109722240403917 5.54901398 0.025638248
"15" 3 0.00101690879532129 5.579001678 0.024985304
"16" 3 0.00104400011910707 5.52080946 0.02774779
"17" 3 0.00112055265834356 5.51418829 0.028700153
"18" 3 0.000962372858643933 5.489671026 0.027628812
"19" 3 0.00101605522839266 5.420506561 0.022051278
"20" 3 0.0010472389361471 5.593155891 0.024367136
"21" 3 0.00106608867502367 5.627693004 0.025128989
"22" 3 0.00112619450575282 5.614957336 0.023983952
"23" 3 0.0011143489877435 5.63917099 0.024460213
"24" 3 0.00105205611403279 5.54734392 0.021861697
"25" 3 0.000957777824511003 5.545777324 0.022037161
"26" 3 0.00116567472994393 5.534183776 0.021931022
"27" 3 0.00108412732739063 5.516542698 0.024437978
"28" 3 0.0010606863181948 5.637879536 0.02645292
"29" 3 0.00108464742806624 5.537417013 0.026523787
"30" 3 0.000938746682544158 5.598447449 0.025538265
"31" 3 0.00100099797876227 5.589341268 0.022307384
"32" 3 0.00108519824889401 5.819535905 0.027898958
"33" 3 0.000933965925814065 5.553310227 0.023931781
"34" 3 0.00118976650194989 5.564826836 0.022660009
"35" 3 0.0010988566086117 5.575146922 0.024229624
"36" 3 0.00104600866638926 5.443181909 0.029754275
"37" 3 0.00103449073304928 5.458938617 0.025214385
"38" 3 0.000961933479371123 5.436768563 0.028375021
"39" 3 0.00114932183989576 5.443908327 0.027896225
"40" 3 0.00108577976050119 5.552890871 0.024514313
"41" 3 0.000950565790227638 5.609703892 0.024948988
"42" 3 0.00104367880172924 5.621444256 0.025748271
"43" 3 0.00116065098329034 5.661236845 0.022597543
"44" 3 0.0010443031381534 5.575114312 0.025763028
"45" 3 0.0010024747877855 5.529747709 0.022527749
"46" 3 0.00108641929964728 5.575244147 0.024043105
"47" 3 0.00100556082063255 5.566842347 0.023856317
"48" 3 0.00108560935005401 5.629378921 0.024588751
"49" 3 0.00110281617161711 5.594214237 0.023017097
"50" 3 0.00106780063532438 5.604297699 0.02336827
"51" 3 0.00107486406465058 5.607685961 0.024707938
"52" 3 0.00109081715417602 5.838615095 0.02494739
"53" 3 0.0011347004841151 5.567038658 0.02346799
"54" 3 0.00103798740660514 5.542890101 0.023051211
"55" 3 0.00116380967179149 5.566300453 0.02189751
"56" 3 0.00112975294975914 5.4880746 0.024069462
"57" 3 0.0011853005473868 5.485562881 0.024846068
"58" 3 0.00104929468941438 5.467671834 0.028405739
"59" 3 0.00114399501270978 5.522755833 0.025218668
"60" 3 0.001088500317658 5.566544854 0.023388593
"61" 3 0.00109835134053449 5.640908754 0.024024092
"62" 3 0.00100592620959489 5.571181981 0.023870867
"63" 3 0.00103578742042585 5.600001467 0.023349758
"64" 3 0.00107424357672268 5.603938506 0.022443022
"65" 3 0.00108298601349835 5.562219759 0.024110737
"66" 3 0.00107032120528538 5.536511937 0.024640647
"67" 3 0.000998836851247777 5.551930457 0.022973668
"68" 3 0.00102230804943645 5.618006963 0.024762602
"69" 3 0.00107158494402553 5.573363754 0.024223083
"70" 3 0.00121999572671383 5.598214621 0.023463511
"71" 3 0.00113484033686751 5.63446629 0.02113758
"72" 3 0.00116630705695439 5.830538841 0.023216746
"73" 3 0.00109565052606639 5.577003762 0.02213373
"74" 3 0.00111091929014579 5.590748214 0.022837763
"75" 3 0.000969702384074426 5.559863587 0.022876554
"76" 3 0.00108820235087534 5.43936815 0.023253486
"77" 3 0.000967650559550094 5.490511367 0.027647864
"78" 3 0.00116646799134681 5.454511322 0.028541166
"79" 3 0.0010871935182101 5.45737863 0.029095412
"80" 3 0.00117149071031395 5.567973756 0.024470082
"81" 3 0.00112261693619447 5.587630391 0.024909978
"82" 3 0.00100514762461361 5.600369692 0.023017981
"83" 3 0.00117960046106292 5.624985103 0.0254172
"84" 3 0.000990395769603737 5.567680142 0.026324987
"85" 3 0.00108636231596651 5.560720058 0.02564215
"86" 3 0.00101232430752871 5.570294849 0.022101083
"87" 3 0.00112271387860033 5.570615003 0.023748622
"88" 3 0.0010991398109504 5.601811718 0.026277622
"89" 3 0.00117832890740296 5.579919213 0.023936525
"90" 3 0.00109197504773833 5.619432891 0.022888429
