"k" "absresidrel" "runtimeb" "runtimea"
"365" 6 4765.62744406176 9.195970569 4.451271632
"366" 6 25532.0734443793 9.161794611 4.401005557
"367" 6 7574.03438537325 9.376391151 4.382926527
"368" 6 12.5885963592588 9.276744698 4.461621411
"369" 6 87718.3434028838 9.28615159 4.524799326
"370" 6 37728.8017204824 9.296281118 4.496766715
"371" 6 6827.39614537378 9.422890795 4.334422955
"372" 6 114508.4960041 9.966101748 4.4708173
"373" 6 76646.2243361287 9.338872181 4.343915865
"374" 6 22002.9277151976 9.278181531 4.521148203
"375" 6 3450.11765265424 9.251664119 4.482829604
"376" 6 39141.6806314203 9.167779149 4.22350911
"377" 6 1157.90054130952 9.101402683 4.371656877
"378" 6 50798.1754161941 9.263009326 4.336971347
"379" 6 2259.89035993174 9.184224903 4.482419828
"380" 6 535.954406007342 9.218678614 4.439114051
"381" 6 6804.67868811664 9.298186817 4.524046147
"382" 6 1739.10029985539 9.367469347 4.535486913
"383" 6 66.4341746396311 9.292505468 4.482038377
"384" 6 115261.1434177 9.173497124 4.403597531
"385" 6 94.2697804768133 9.188996156 4.414315784
"386" 6 8776.39032082239 9.244015951 4.268590911
"387" 6 1172.84313535306 9.247256513 4.266954276
"388" 6 6191.59559634074 9.339849933 4.548960556
"389" 6 5986.28785807592 9.44368575 4.610444982
"390" 6 8458.92135386174 9.355864956 4.344123651
"391" 6 22876.7258334985 9.619633885 4.534168233
"392" 6 24390.579825858 10.031095403 4.545764639
"393" 6 3971.71721242037 9.121755125 4.351252445
"394" 6 2787.34857511325 9.376714185 4.581743831
"395" 6 3048.00340294846 9.484430947 4.361153735
"396" 6 665.114962906785 9.200603406 4.463643932
"397" 6 22260.4061601861 9.193866406 4.24162488
"398" 6 15315.4042900955 9.07533794 4.349547839
"399" 6 5271.88485544327 9.249659958 4.288603793
"400" 6 146.431882695279 9.30812797 4.471769291
"401" 7 141.16272425703 7.914768063 3.097183067
"402" 7 217.101420960005 7.913688231 3.094272074
"403" 7 74.4353370479233 7.895814982 3.079078833
"404" 7 8.47513574187192 7.973060585 3.216601465
"405" 7 30.7840400340667 7.99489871 2.980173135
"406" 7 257.67773537064 7.737067208 3.03250692
"407" 7 423.817579375133 7.788687684 3.029440868
"408" 7 1.29065570837386 8.238978774 2.987417036
"409" 7 1.28875228430994 7.895549138 3.077168945
"410" 7 0.416950678331915 8.018388237 2.990933956
"411" 7 456.212280158374 7.871593469 3.059014611
"412" 7 203.841859968178 8.466890036 3.248207905
"413" 7 151.652046491942 7.78947912 2.988528081
"414" 7 5.13399625641152 7.723410115 3.010726488
"415" 7 34.6164542362685 7.834857165 3.050176568
"416" 7 128.692320417652 7.845565626 3.099086313
"417" 7 66.1846796058696 7.771085786 3.034164372
"418" 7 157.303815716721 8.102857041 3.039709446
"419" 7 4.13485324552694 7.778246901 3.06024591
"420" 7 303.948377390908 7.793224069 2.981464356
"421" 7 4.80981927376885 7.966912715 2.988198972
"422" 7 1.11885286851202 7.843972249 3.147963836
"423" 7 218.90104158491 7.904414914 3.061963465
"424" 7 243.325604502683 7.830558997 3.066243621
"425" 7 241.824893975221 7.764159417 3.081718149
"426" 7 29.9548395221452 7.77691257 3.042043524
"427" 7 50.9292696357692 7.748700795 3.032337604
"428" 7 57.3517646784742 7.954053363 3.150452285
"429" 7 5.83190126217324 7.820730163 3.11664842
"430" 7 0.806969109296691 7.892382603 3.105228147
"431" 7 147.809338904428 7.932256403 3.139445555
"432" 7 48.7510599984323 8.484858263 3.192655517
"433" 7 2.44766276262958 7.993645016 2.945996645
"434" 7 52.9636146103095 7.935419869 2.990635992
"435" 7 20.34236695703 7.828403597 3.066587576
"436" 7 4.69893771422427 7.918364115 2.969241431
"437" 7 11.8026267582649 7.89529279 2.927700359
"438" 7 173.115454653542 7.66651463 3.002870669
"439" 7 0.0414340945831454 7.741855287 3.071477792
"440" 7 102.670679066672 7.867409743 3.051114994
"441" 7 0.965768212641776 7.823030534 3.054110626
"442" 7 9.48097579211555 7.755978947 3.033703961
"443" 7 2.51345921635573 7.802062924 3.051762617
"444" 7 12.6349832823366 7.779016005 3.011520114
"445" 7 26.8292963163487 7.922610581 2.942237154
"446" 7 1.60921313970909 7.751478428 3.009423653
"447" 7 0.265275336196206 7.766072157 3.086545878
"448" 7 92.41299671257 7.837408961 3.088573901
"449" 7 438.133340974282 7.824666412 3.055258824
"450" 7 203.641868528735 8.02277817 2.988840277
"451" 7 5.02059958690118 7.839136846 3.0792092
"452" 7 209.191026232546 8.607665933 3.246592746
"453" 7 57.2531091556415 7.971806136 3.192628113
"454" 7 15.4707391239794 7.699796618 2.984394774
"455" 7 254.698088869421 7.808299806 3.035912633
"456" 7 117.686072542877 7.889377744 3.001101143
"457" 7 4.92498967189614 7.671746731 3.008200126
"458" 7 0.522025942915385 7.782278571 2.904169145
"459" 7 9.30675271109699 7.693324075 2.998901089
"460" 7 63.4195606946456 7.818493625 3.041221383
"461" 7 32.5827030793878 7.889443358 3.102617424
"462" 7 38.2587123854953 7.876284635 3.136943301
"463" 7 118.74218357714 7.904178686 3.132553288
"464" 7 93.4826782175262 7.823531909 3.040149
"465" 7 19.7900783722625 7.806957661 3.060021172
"466" 7 106.805197787091 7.890278079 2.986304425
"467" 7 30.669590294843 7.814153344 3.047016651
"468" 7 0.00388314074034136 7.836756628 3.114299716
"469" 7 366.49364651778 7.793379518 3.034203522
"470" 7 158.187711730341 7.912833558 3.10931149
"471" 7 28.8216784790344 7.983573295 3.167793172
"472" 7 465.839812797772 8.573381172 3.11534791
"473" 7 317.618586674376 7.749989216 3.044403778
"474" 7 92.094712039103 7.800196517 3.043481141
"475" 7 14.5355835730626 7.940867873 3.175606174
"476" 7 161.64266803669 7.679946024 3.003279881
"477" 7 4.03148064113984 7.915346031 3.221964695
"478" 7 205.070462675562 7.691450878 3.021782888
"479" 7 9.3758757661051 7.820289025 3.129739403
"480" 7 2.45788104918002 8.033327736 2.973696097
"481" 7 29.6733532003621 7.882070908 3.137457029
"482" 7 6.87458984985552 7.924729979 3.132987229
"483" 7 0.146327347008082 7.869219521 3.078175803
"484" 7 478.19407134722 7.750827858 3.084082061
"485" 7 0.55496527168805 7.751918518 3.037993738
"486" 7 35.7785302079479 7.726077126 3.014877056
"487" 7 4.87863608361982 7.73709861 3.025021535
"488" 7 24.4293675445488 7.815925874 3.038197752
"489" 7 23.2872965505841 7.878702747 3.101030533
"490" 7 33.871358810511 7.99221057 2.956888395
"491" 7 93.6017344227752 7.916950616 3.156254935
"492" 7 101.596477473851 8.478980148 3.218818399
"493" 7 15.142519597557 8.002840585 3.047915296
"494" 7 11.4763648507624 7.863671841 3.092994745
"495" 7 13.3053145310932 7.767761961 2.992664901
"496" 7 2.84264954496685 7.754652262 3.053125939
"497" 7 93.6691899088701 7.645537157 2.994979845
"498" 7 60.6032828881592 7.742605398 3.054577842
"499" 7 20.5267093103959 7.753281319 3.058296198
"500" 7 0.469154193321797 8.010433143 2.944836748
"501" 8 53.7304193780199 9.355552483 4.552001502
"502" 8 108.90237585715 9.421268537 4.581048391
"503" 8 32.2778920222504 9.507974426 4.654478004
"504" 8 4.28787227136707 9.479484559 4.753422296
"505" 8 17.1379653345768 9.253188343 4.452098627
"506" 8 122.482751732145 9.401776976 4.610924492
"507" 8 198.331789887171 9.39565455 4.609940216
"508" 8 0.838084350879308 9.493404445 4.43013286
"509" 8 0.449475791133904 9.458410548 4.612110497
