"k" "absresidrel" "runtimeb" "runtimea"
"1" 3 430027.141559567 9.48362303916 3.99237126739
"2" 4 654487.58590605 12.3146076563 6.81429910781
"3" 5 11081.4874761221 13.58186232819 8.10291657951
"4" 6 27544.6445009969 14.38608893157 8.84790397973
"5" 7 113.367749955535 11.93743461056 6.41261561816
"6" 8 53.6777058925056 16.65806244215 10.92608526646
"7" 9 3.44955022237158 17.45012850316 11.61447650851
"8" 10 0.100954729852012 18.2746011347 12.45280681865
"9" 11 0.019553713548798 18.60791549624 12.75650876802
"10" 12 0.0211315223676963 19.11654375278 13.24671275713
"11" 13 0.0266528704617571 19.72494009114 13.703876523
"12" 14 0.0509921394938882 15.65820346458 9.94010665963
"13" 15 0.0196293462031592 15.995250896 10.2751787187
"14" 16 0.012814082603719 49.85675791168 43.98765397039
"15" 17 0.0226062858367705 338.6930116201 325.55171656649
"16" 18 0.0175091913607405 234.85927377017 225.95308984969
"17" 19 0.0195401846268466 362.69277910007 351.62660979286
"18" 20 0.00955047777276995 247.99929453789 237.30469456788
"19" 25 0.00992343755853858 276.02859591639 265.38322797947
"20" 30 0.00637338867963986 406.50216825038 396.21076529322
"21" 35 0.00253123923854989 436.66672187796 425.16430533772
"22" 40 0.00202973610461491 369.17004220582 359.28632646955
"23" 45 0.00119880055894493 296.82436346968 288.2369488786
"24" 50 0.000183281437444154 247.70408931241 240.08560300765
"25" 51 3.39740969469906e-05 240.56898065906 232.42335693257
"26" 52 0.000229444977162403 235.94686472763 228.54206445995
"27" 53 6.94996521666594e-06 227.11870657785 220.06012994349
"28" 54 1.49033802387296e-11 205.36213574072 197.99649323519
