"k" "absresidrel" "runtimeb" "runtimea"
"181" 4 0.000925440403490124 6.287958588 0.040950965
"182" 4 0.000958632251088348 6.244439387 0.027366884
"183" 4 0.000930607243395139 6.326147415 0.055333735
"184" 4 0.000941675882689098 6.239564878 0.053721703
"185" 4 0.000995249191633535 6.202655806 0.02763306
"186" 4 0.000877984406627025 6.179678557 0.058028038
"187" 4 0.00093473408894301 6.19929554 0.036951478
"188" 4 0.000970406498299355 6.277498976 0.042375907
"189" 4 0.000865432258832406 6.228008061 0.038102082
"190" 4 0.000885310347830093 6.249128385 0.02952028
"191" 4 0.000998625021938738 6.2774528 0.037998471
"192" 4 0.000960862598712177 6.764270143 0.028747261
"193" 4 0.00096459751689391 6.238414886 0.040425213
"194" 4 0.000973302870151521 6.286038918 0.04261156
"195" 4 0.000873424865530473 6.456829766 0.026554369
"196" 4 0.000968721977738995 6.15718105 0.024741591
"197" 4 0.000930060248915962 6.225102822 0.041495552
"198" 4 0.000983266300550939 6.349992532 0.041538298
"199" 4 0.000871113217347874 6.21924979 0.040846055
"200" 4 0.000971039338217011 6.416717454 0.027286643
"201" 5 0.000772855001107926 6.299891099 0.061979723
"202" 5 0.000805596933935441 6.323144251 0.042638151
"203" 5 0.000783555237902505 6.364367609 0.062412151
"204" 5 0.000722917577316834 6.303422745 0.043498151
"205" 5 0.000772219171328924 6.263669112 0.066072216
"206" 5 0.000755751714701176 6.412130395 0.040783246
"207" 5 0.000801622141995678 6.291630734 0.0664419
"208" 5 0.000770195463251383 6.344960052 0.060534794
"209" 5 0.000778572136120734 6.285941239 0.070643097
"210" 5 0.000742923991338774 6.296540615 0.066234487
"211" 5 0.000764467075851282 6.405396945 0.055913773
"212" 5 0.000774723092520507 6.614793315 0.055967092
"213" 5 0.000734023363642197 6.281425413 0.052167455
"214" 5 0.000770064907210372 6.261567842 0.055859618
"215" 5 0.000729435434601696 6.312502921 0.045117716
"216" 5 0.000718460788978474 6.185625053 0.055088036
"217" 5 0.000751979987689959 6.155937277 0.042788465
"218" 5 0.00077146552146686 6.234518635 0.059937423
"219" 5 0.000797792990458602 6.201315451 0.041230963
"220" 5 0.000753539545555673 6.254960836 0.043165556
"221" 5 0.000725752386659979 6.306706126 0.059717753
"222" 5 0.000733602702320632 6.264741723 0.042865486
"223" 5 0.000794135060032685 6.29329582 0.038596823
"224" 5 0.000775985283400753 6.212911117 0.05314014
"225" 5 0.00076527544073061 6.221937375 0.040048192
"226" 5 0.000759698191125975 6.20677596 0.054524349
"227" 5 0.00076840748047782 6.218443818 0.039767594
"228" 5 0.000755262505673932 6.295285483 0.043380456
"229" 5 0.000729995107105002 6.324169579 0.072015717
"230" 5 0.000726642678243082 6.309518872 0.078590662
"231" 5 0.000775720516139205 6.326913196 0.059048185
"232" 5 0.000799653935058492 6.842522603 0.040658689
"233" 5 0.00077809554113268 6.26896509 0.056175693
"234" 5 0.000772716682350088 6.252493925 0.054467949
"235" 5 0.000808101178120382 6.26480044 0.053017967
"236" 5 0.000695797440539612 6.187945063 0.039666368
"237" 5 0.000727853626146724 6.239340069 0.055547969
"238" 5 0.000750892170973852 6.202779736 0.052726457
"239" 5 0.00074025590722884 6.200928415 0.053326165
"240" 5 0.000742395480438651 6.269164791 0.05453098
"241" 5 0.000720452575548342 6.285592281 0.04468945
"242" 5 0.000816395702154641 6.334087223 0.054257517
"243" 5 0.000773539334710755 6.383320818 0.061533999
"244" 5 0.000783459384335747 6.294470556 0.054531836
"245" 5 0.000758741519518926 6.282667521 0.049641315
"246" 5 0.000767148381200627 6.237197422 0.058907231
"247" 5 0.000752357441124904 6.246068712 0.044792961
"248" 5 0.000822967651769 6.332097184 0.073367505
"249" 5 0.000806798463134103 6.254747211 0.043905941
"250" 5 0.000722712712391027 6.349352805 0.046453359
"251" 5 0.000806126079139357 6.348299916 0.075175078
"252" 5 0.000740629471349658 6.605239251 0.057159814
"253" 5 0.00076913009413441 6.24239882 0.054923447
"254" 5 0.000787991303437547 6.27552779 0.053872075
"255" 5 0.000746572325989735 6.274200983 0.054540803
"256" 5 0.000812586254935788 6.374140552 0.040145239
"257" 5 0.000724689692558434 6.377101323 0.040466183
"258" 5 0.000718794281182419 6.20222448 0.05198083
"259" 5 0.000742951282636607 6.385509474 0.043577476
"260" 5 0.000789279901790615 6.249957691 0.044159137
"261" 5 0.000727313227183934 6.366803563 0.075055965
"262" 5 0.0007246823557517 6.339350841 0.046202219
"263" 5 0.00075517551642537 6.522416351 0.043122802
"264" 5 0.00073329533129373 6.298061 0.055532515
"265" 5 0.000708495686360711 6.245962713 0.074099869
"266" 5 0.00080637733534254 6.235119316 0.054696597
"267" 5 0.000763991946236154 6.280634652 0.044142544
"268" 5 0.000726316780519424 6.338722476 0.045615529
"269" 5 0.000748211268553262 6.274449448 0.042014745
"270" 5 0.00076554975899443 6.322963184 0.072656819
"271" 5 0.000826099141767569 6.318114845 0.072120498
"272" 5 0.000755176330129766 6.607165831 0.055899449
"273" 5 0.000741847867759485 6.222151126 0.039923688
